,0
23309,2021-09-20 05:25:00
23310,2021-09-20 05:30:00
23311,2021-09-20 05:35:00
23312,2021-09-20 05:40:00
23313,2021-09-20 05:45:00
23314,2021-09-20 05:50:00
23315,2021-09-20 05:55:00
23316,2021-09-20 06:00:00
23317,2021-09-20 06:05:00
23318,2021-09-20 06:10:00
23319,2021-09-20 06:15:00
23320,2021-09-20 06:20:00
23321,2021-09-20 06:25:00
23322,2021-09-20 06:30:00
23323,2021-09-20 06:35:00
23324,2021-09-20 06:40:00
23325,2021-09-20 06:45:00
23326,2021-09-20 06:50:00
23327,2021-09-20 06:55:00
23328,2021-09-20 07:00:00
23329,2021-09-20 07:05:00
23330,2021-09-20 07:10:00
23331,2021-09-20 07:15:00
23332,2021-09-20 07:20:00
23333,2021-09-20 07:25:00
23334,2021-09-20 07:30:00
23335,2021-09-20 07:35:00
23336,2021-09-20 07:40:00
23337,2021-09-20 07:45:00
23338,2021-09-20 07:50:00
23339,2021-09-20 07:55:00
23340,2021-09-20 08:00:00
23341,2021-09-20 08:05:00
23342,2021-09-20 08:10:00
23343,2021-09-20 08:15:00
23344,2021-09-20 08:20:00
23345,2021-09-20 08:25:00
23346,2021-09-20 08:30:00
23347,2021-09-20 08:35:00
23348,2021-09-20 08:40:00
23349,2021-09-20 08:45:00
23350,2021-09-20 08:50:00
23351,2021-09-20 08:55:00
23352,2021-09-20 09:00:00
23353,2021-09-20 09:05:00
23354,2021-09-20 09:10:00
23355,2021-09-20 09:15:00
23356,2021-09-20 09:20:00
23357,2021-09-20 09:25:00
23358,2021-09-20 09:30:00
23359,2021-09-20 09:35:00
23360,2021-09-20 09:40:00
23361,2021-09-20 09:45:00
23362,2021-09-20 09:50:00
23363,2021-09-20 09:55:00
23364,2021-09-20 10:00:00
23365,2021-09-20 10:05:00
23366,2021-09-20 10:10:00
23367,2021-09-20 10:15:00
23368,2021-09-20 10:20:00
23369,2021-09-20 10:25:00
23370,2021-09-20 10:30:00
23371,2021-09-20 10:35:00
23372,2021-09-20 10:40:00
23373,2021-09-20 10:45:00
23374,2021-09-20 10:50:00
23375,2021-09-20 10:55:00
23376,2021-09-20 11:00:00
23377,2021-09-20 11:05:00
23378,2021-09-20 11:10:00
23379,2021-09-20 11:15:00
23380,2021-09-20 11:20:00
23381,2021-09-20 11:25:00
23382,2021-09-20 11:30:00
23383,2021-09-20 11:35:00
23384,2021-09-20 11:40:00
23385,2021-09-20 11:45:00
23386,2021-09-20 11:50:00
23387,2021-09-20 11:55:00
23388,2021-09-20 12:00:00
23389,2021-09-20 12:05:00
23390,2021-09-20 12:10:00
23391,2021-09-20 12:15:00
23392,2021-09-20 12:20:00
23393,2021-09-20 12:25:00
23394,2021-09-20 12:30:00
23395,2021-09-20 12:35:00
23396,2021-09-20 12:40:00
23397,2021-09-20 12:45:00
23398,2021-09-20 12:50:00
23399,2021-09-20 12:55:00
23400,2021-09-20 13:00:00
23401,2021-09-20 13:05:00
23402,2021-09-20 13:10:00
23403,2021-09-20 13:15:00
23404,2021-09-20 13:20:00
23405,2021-09-20 13:25:00
23406,2021-09-20 13:30:00
23407,2021-09-20 13:35:00
23408,2021-09-20 13:40:00
23409,2021-09-20 13:45:00
23410,2021-09-20 13:50:00
23411,2021-09-20 13:55:00
23412,2021-09-20 14:00:00
23413,2021-09-20 14:05:00
23414,2021-09-20 14:10:00
23415,2021-09-20 14:15:00
23416,2021-09-20 14:20:00
23417,2021-09-20 14:25:00
23418,2021-09-20 14:30:00
23419,2021-09-20 14:35:00
23420,2021-09-20 14:40:00
23421,2021-09-20 14:45:00
23422,2021-09-20 14:50:00
23423,2021-09-20 14:55:00
23424,2021-09-20 15:00:00
23425,2021-09-20 15:05:00
23426,2021-09-20 15:10:00
23427,2021-09-20 15:15:00
23428,2021-09-20 15:20:00
23429,2021-09-20 15:25:00
23430,2021-09-20 15:30:00
23431,2021-09-20 15:35:00
23432,2021-09-20 15:40:00
23433,2021-09-20 15:45:00
23434,2021-09-20 15:50:00
23435,2021-09-20 15:55:00
23436,2021-09-20 16:00:00
23437,2021-09-20 16:05:00
23438,2021-09-20 16:10:00
23439,2021-09-20 16:15:00
23440,2021-09-20 16:20:00
23441,2021-09-20 16:25:00
23442,2021-09-20 16:30:00
23443,2021-09-20 16:35:00
23444,2021-09-20 16:40:00
23445,2021-09-20 16:45:00
23446,2021-09-20 16:50:00
23447,2021-09-20 16:55:00
23448,2021-09-20 17:00:00
23449,2021-09-20 17:05:00
23450,2021-09-20 17:10:00
23451,2021-09-20 17:15:00
23452,2021-09-20 17:20:00
23453,2021-09-20 17:25:00
23454,2021-09-20 17:30:00
23455,2021-09-20 17:35:00
23456,2021-09-20 17:40:00
23457,2021-09-20 17:45:00
23458,2021-09-20 17:50:00
23459,2021-09-20 17:55:00
23460,2021-09-20 18:00:00
23461,2021-09-20 18:05:00
23462,2021-09-20 18:10:00
23463,2021-09-20 18:15:00
23464,2021-09-20 18:20:00
23465,2021-09-20 18:25:00
23466,2021-09-20 18:30:00
23467,2021-09-20 18:35:00
23468,2021-09-20 18:40:00
23469,2021-09-20 18:45:00
23470,2021-09-20 18:50:00
23471,2021-09-20 18:55:00
23472,2021-09-20 19:00:00
23473,2021-09-20 19:05:00
23474,2021-09-20 19:10:00
23475,2021-09-20 19:15:00
23476,2021-09-20 19:20:00
23477,2021-09-20 19:25:00
23478,2021-09-20 19:30:00
23479,2021-09-20 19:35:00
23480,2021-09-20 19:40:00
23481,2021-09-20 19:45:00
23482,2021-09-20 19:50:00
23483,2021-09-20 19:55:00
23484,2021-09-20 20:00:00
23485,2021-09-20 20:05:00
23486,2021-09-20 20:10:00
23487,2021-09-20 20:15:00
23488,2021-09-20 20:20:00
23489,2021-09-20 20:25:00
23490,2021-09-20 20:30:00
23491,2021-09-20 20:35:00
23492,2021-09-20 20:40:00
23493,2021-09-20 20:45:00
23494,2021-09-20 20:50:00
23495,2021-09-20 20:55:00
23496,2021-09-20 21:00:00
23497,2021-09-20 21:05:00
23498,2021-09-20 21:10:00
23499,2021-09-20 21:15:00
23500,2021-09-20 21:20:00
23501,2021-09-20 21:25:00
23502,2021-09-20 21:30:00
23503,2021-09-20 21:35:00
23504,2021-09-20 21:40:00
23505,2021-09-20 21:45:00
23506,2021-09-20 21:50:00
23507,2021-09-20 21:55:00
23508,2021-09-20 22:00:00
23509,2021-09-20 22:05:00
23510,2021-09-20 22:10:00
23511,2021-09-20 22:15:00
23512,2021-09-20 22:20:00
23513,2021-09-20 22:25:00
23514,2021-09-20 22:30:00
23515,2021-09-20 22:35:00
23516,2021-09-20 22:40:00
23517,2021-09-20 22:45:00
23518,2021-09-20 22:50:00
23519,2021-09-20 22:55:00
23520,2021-09-20 23:00:00
23521,2021-09-20 23:05:00
23522,2021-09-20 23:10:00
23523,2021-09-20 23:15:00
23524,2021-09-20 23:20:00
23525,2021-09-20 23:25:00
23526,2021-09-20 23:30:00
23527,2021-09-20 23:35:00
23528,2021-09-20 23:40:00
23529,2021-09-20 23:45:00
23530,2021-09-20 23:50:00
23531,2021-09-20 23:55:00
23532,2021-09-21 00:00:00
23533,2021-09-21 00:05:00
23534,2021-09-21 00:10:00
23535,2021-09-21 00:15:00
23536,2021-09-21 00:20:00
23537,2021-09-21 00:25:00
23538,2021-09-21 00:30:00
23539,2021-09-21 00:35:00
23540,2021-09-21 00:40:00
23541,2021-09-21 00:45:00
23542,2021-09-21 00:50:00
23543,2021-09-21 00:55:00
23544,2021-09-21 01:00:00
23545,2021-09-21 01:05:00
23546,2021-09-21 01:10:00
23547,2021-09-21 01:15:00
23548,2021-09-21 01:20:00
23549,2021-09-21 01:25:00
23550,2021-09-21 01:30:00
23551,2021-09-21 01:35:00
23552,2021-09-21 01:40:00
23553,2021-09-21 01:45:00
23554,2021-09-21 01:50:00
23555,2021-09-21 01:55:00
23556,2021-09-21 02:00:00
23557,2021-09-21 02:05:00
23558,2021-09-21 02:10:00
23559,2021-09-21 02:15:00
23560,2021-09-21 02:20:00
23561,2021-09-21 02:25:00
23562,2021-09-21 02:30:00
23563,2021-09-21 02:35:00
23564,2021-09-21 02:40:00
23565,2021-09-21 02:45:00
23566,2021-09-21 02:50:00
23567,2021-09-21 02:55:00
23568,2021-09-21 03:00:00
23569,2021-09-21 03:05:00
23570,2021-09-21 03:10:00
23571,2021-09-21 03:15:00
23572,2021-09-21 03:20:00
23573,2021-09-21 03:25:00
23574,2021-09-21 03:30:00
23575,2021-09-21 03:35:00
23576,2021-09-21 03:40:00
23577,2021-09-21 03:45:00
23578,2021-09-21 03:50:00
23579,2021-09-21 03:55:00
23580,2021-09-21 04:00:00
23581,2021-09-21 04:05:00
23582,2021-09-21 04:10:00
23583,2021-09-21 04:15:00
23584,2021-09-21 04:20:00
23585,2021-09-21 04:25:00
23586,2021-09-21 04:30:00
23587,2021-09-21 04:35:00
23588,2021-09-21 04:40:00
23589,2021-09-21 04:45:00
23590,2021-09-21 04:50:00
23591,2021-09-21 04:55:00
23592,2021-09-21 05:00:00
23593,2021-09-21 05:05:00
23594,2021-09-21 05:10:00
23595,2021-09-21 05:15:00
23596,2021-09-21 05:20:00
23597,2021-09-21 05:25:00
23598,2021-09-21 05:30:00
23599,2021-09-21 05:35:00
23600,2021-09-21 05:40:00
23601,2021-09-21 05:45:00
23602,2021-09-21 05:50:00
23603,2021-09-21 05:55:00
23604,2021-09-21 06:00:00
23605,2021-09-21 06:05:00
23606,2021-09-21 06:10:00
23607,2021-09-21 06:15:00
23608,2021-09-21 06:20:00
23609,2021-09-21 06:25:00
23610,2021-09-21 06:30:00
23611,2021-09-21 06:35:00
23612,2021-09-21 06:40:00
23613,2021-09-21 06:45:00
23614,2021-09-21 06:50:00
23615,2021-09-21 06:55:00
23616,2021-09-21 07:00:00
23617,2021-09-21 07:05:00
23618,2021-09-21 07:10:00
23619,2021-09-21 07:15:00
23620,2021-09-21 07:20:00
23621,2021-09-21 07:25:00
23622,2021-09-21 07:30:00
23623,2021-09-21 07:35:00
23624,2021-09-21 07:40:00
23625,2021-09-21 07:45:00
23626,2021-09-21 07:50:00
23627,2021-09-21 07:55:00
23628,2021-09-21 08:00:00
23629,2021-09-21 08:05:00
23630,2021-09-21 08:10:00
23631,2021-09-21 08:15:00
23632,2021-09-21 08:20:00
23633,2021-09-21 08:25:00
23634,2021-09-21 08:30:00
23635,2021-09-21 08:35:00
23636,2021-09-21 08:40:00
23637,2021-09-21 08:45:00
23638,2021-09-21 08:50:00
23639,2021-09-21 08:55:00
23640,2021-09-21 09:00:00
23641,2021-09-21 09:05:00
23642,2021-09-21 09:10:00
23643,2021-09-21 09:15:00
23644,2021-09-21 09:20:00
23645,2021-09-21 09:25:00
23646,2021-09-21 09:30:00
23647,2021-09-21 09:35:00
23648,2021-09-21 09:40:00
23649,2021-09-21 09:45:00
23650,2021-09-21 09:50:00
23651,2021-09-21 09:55:00
23652,2021-09-21 10:00:00
23653,2021-09-21 10:05:00
23654,2021-09-21 10:10:00
23655,2021-09-21 10:15:00
23656,2021-09-21 10:20:00
23657,2021-09-21 10:25:00
23658,2021-09-21 10:30:00
23659,2021-09-21 10:35:00
23660,2021-09-21 10:40:00
23661,2021-09-21 10:45:00
23662,2021-09-21 10:50:00
23663,2021-09-21 10:55:00
23664,2021-09-21 11:00:00
23665,2021-09-21 11:05:00
23666,2021-09-21 11:10:00
23667,2021-09-21 11:15:00
23668,2021-09-21 11:20:00
23669,2021-09-21 11:25:00
23670,2021-09-21 11:30:00
23671,2021-09-21 11:35:00
23672,2021-09-21 11:40:00
23673,2021-09-21 11:45:00
23674,2021-09-21 11:50:00
23675,2021-09-21 11:55:00
23676,2021-09-21 12:00:00
23677,2021-09-21 12:05:00
23678,2021-09-21 12:10:00
23679,2021-09-21 12:15:00
23680,2021-09-21 12:20:00
23681,2021-09-21 12:25:00
23682,2021-09-21 12:30:00
23683,2021-09-21 12:35:00
23684,2021-09-21 12:40:00
23685,2021-09-21 12:45:00
23686,2021-09-21 12:50:00
23687,2021-09-21 12:55:00
23688,2021-09-21 13:00:00
23689,2021-09-21 13:05:00
23690,2021-09-21 13:10:00
23691,2021-09-21 13:15:00
23692,2021-09-21 13:20:00
23693,2021-09-21 13:25:00
23694,2021-09-21 13:30:00
23695,2021-09-21 13:35:00
23696,2021-09-21 13:40:00
23697,2021-09-21 13:45:00
23698,2021-09-21 13:50:00
23699,2021-09-21 13:55:00
23700,2021-09-21 14:00:00
23701,2021-09-21 14:05:00
23702,2021-09-21 14:10:00
23703,2021-09-21 14:15:00
23704,2021-09-21 14:20:00
23705,2021-09-21 14:25:00
23706,2021-09-21 14:30:00
23707,2021-09-21 14:35:00
23708,2021-09-21 14:40:00
23709,2021-09-21 14:45:00
23710,2021-09-21 14:50:00
23711,2021-09-21 14:55:00
23712,2021-09-21 15:00:00
23713,2021-09-21 15:05:00
23714,2021-09-21 15:10:00
23715,2021-09-21 15:15:00
23716,2021-09-21 15:20:00
23717,2021-09-21 15:25:00
23718,2021-09-21 15:30:00
23719,2021-09-21 15:35:00
23720,2021-09-21 15:40:00
23721,2021-09-21 15:45:00
23722,2021-09-21 15:50:00
23723,2021-09-21 15:55:00
23724,2021-09-21 16:00:00
23725,2021-09-21 16:05:00
23726,2021-09-21 16:10:00
23727,2021-09-21 16:15:00
23728,2021-09-21 16:20:00
23729,2021-09-21 16:25:00
23730,2021-09-21 16:30:00
23731,2021-09-21 16:35:00
23732,2021-09-21 16:40:00
23733,2021-09-21 16:45:00
23734,2021-09-21 16:50:00
23735,2021-09-21 16:55:00
23736,2021-09-21 17:00:00
23737,2021-09-21 17:05:00
23738,2021-09-21 17:10:00
23739,2021-09-21 17:15:00
23740,2021-09-21 17:20:00
23741,2021-09-21 17:25:00
23742,2021-09-21 17:30:00
23743,2021-09-21 17:35:00
23744,2021-09-21 17:40:00
23745,2021-09-21 17:45:00
23746,2021-09-21 17:50:00
23747,2021-09-21 17:55:00
23748,2021-09-21 18:00:00
23749,2021-09-21 18:05:00
23750,2021-09-21 18:10:00
23751,2021-09-21 18:15:00
23752,2021-09-21 18:20:00
23753,2021-09-21 18:25:00
23754,2021-09-21 18:30:00
23755,2021-09-21 18:35:00
23756,2021-09-21 18:40:00
23757,2021-09-21 18:45:00
23758,2021-09-21 18:50:00
23759,2021-09-21 18:55:00
23760,2021-09-21 19:00:00
23761,2021-09-21 19:05:00
23762,2021-09-21 19:10:00
23763,2021-09-21 19:15:00
23764,2021-09-21 19:20:00
23765,2021-09-21 19:25:00
23766,2021-09-21 19:30:00
23767,2021-09-21 19:35:00
23768,2021-09-21 19:40:00
23769,2021-09-21 19:45:00
23770,2021-09-21 19:50:00
23771,2021-09-21 19:55:00
23772,2021-09-21 20:00:00
23773,2021-09-21 20:05:00
23774,2021-09-21 20:10:00
23775,2021-09-21 20:15:00
23776,2021-09-21 20:20:00
23777,2021-09-21 20:25:00
23778,2021-09-21 20:30:00
23779,2021-09-21 20:35:00
23780,2021-09-21 20:40:00
23781,2021-09-21 20:45:00
23782,2021-09-21 20:50:00
23783,2021-09-21 20:55:00
23784,2021-09-21 21:00:00
23785,2021-09-21 21:05:00
23786,2021-09-21 21:10:00
23787,2021-09-21 21:15:00
23788,2021-09-21 21:20:00
23789,2021-09-21 21:25:00
23790,2021-09-21 21:30:00
23791,2021-09-21 21:35:00
23792,2021-09-21 21:40:00
23793,2021-09-21 21:45:00
23794,2021-09-21 21:50:00
23795,2021-09-21 21:55:00
23796,2021-09-21 22:00:00
23797,2021-09-21 22:05:00
23798,2021-09-21 22:10:00
23799,2021-09-21 22:15:00
23800,2021-09-21 22:20:00
23801,2021-09-21 22:25:00
23802,2021-09-21 22:30:00
23803,2021-09-21 22:35:00
23804,2021-09-21 22:40:00
23805,2021-09-21 22:45:00
23806,2021-09-21 22:50:00
23807,2021-09-21 22:55:00
23808,2021-09-21 23:00:00
23809,2021-09-21 23:05:00
23810,2021-09-21 23:10:00
23811,2021-09-21 23:15:00
23812,2021-09-21 23:20:00
23813,2021-09-21 23:25:00
23814,2021-09-21 23:30:00
23815,2021-09-21 23:35:00
23816,2021-09-21 23:40:00
23817,2021-09-21 23:45:00
23818,2021-09-21 23:50:00
23819,2021-09-21 23:55:00
23820,2021-09-22 00:00:00
23821,2021-09-22 00:05:00
23822,2021-09-22 00:10:00
23823,2021-09-22 00:15:00
23824,2021-09-22 00:20:00
23825,2021-09-22 00:25:00
23826,2021-09-22 00:30:00
23827,2021-09-22 00:35:00
23828,2021-09-22 00:40:00
23829,2021-09-22 00:45:00
23830,2021-09-22 00:50:00
23831,2021-09-22 00:55:00
23832,2021-09-22 01:00:00
23833,2021-09-22 01:05:00
23834,2021-09-22 01:10:00
23835,2021-09-22 01:15:00
23836,2021-09-22 01:20:00
23837,2021-09-22 01:25:00
23838,2021-09-22 01:30:00
23839,2021-09-22 01:35:00
23840,2021-09-22 01:40:00
23841,2021-09-22 01:45:00
23842,2021-09-22 01:50:00
23843,2021-09-22 01:55:00
23844,2021-09-22 02:00:00
23845,2021-09-22 02:05:00
23846,2021-09-22 02:10:00
23847,2021-09-22 02:15:00
23848,2021-09-22 02:20:00
23849,2021-09-22 02:25:00
23850,2021-09-22 02:30:00
23851,2021-09-22 02:35:00
23852,2021-09-22 02:40:00
23853,2021-09-22 02:45:00
23854,2021-09-22 02:50:00
23855,2021-09-22 02:55:00
23856,2021-09-22 03:00:00
23857,2021-09-22 03:05:00
23858,2021-09-22 03:10:00
23859,2021-09-22 03:15:00
23860,2021-09-22 03:20:00
23861,2021-09-22 03:25:00
23862,2021-09-22 03:30:00
23863,2021-09-22 03:35:00
23864,2021-09-22 03:40:00
23865,2021-09-22 03:45:00
23866,2021-09-22 03:50:00
23867,2021-09-22 03:55:00
23868,2021-09-22 04:00:00
23869,2021-09-22 04:05:00
23870,2021-09-22 04:10:00
23871,2021-09-22 04:15:00
23872,2021-09-22 04:20:00
23873,2021-09-22 04:25:00
23874,2021-09-22 04:30:00
23875,2021-09-22 04:35:00
23876,2021-09-22 04:40:00
23877,2021-09-22 04:45:00
23878,2021-09-22 04:50:00
23879,2021-09-22 04:55:00
23880,2021-09-22 05:00:00
23881,2021-09-22 05:05:00
23882,2021-09-22 05:10:00
23883,2021-09-22 05:15:00
23884,2021-09-22 05:20:00
23885,2021-09-22 05:25:00
23886,2021-09-22 05:30:00
23887,2021-09-22 05:35:00
23888,2021-09-22 05:40:00
23889,2021-09-22 05:45:00
23890,2021-09-22 05:50:00
23891,2021-09-22 05:55:00
23892,2021-09-22 06:00:00
23893,2021-09-22 06:05:00
23894,2021-09-22 06:10:00
23895,2021-09-22 06:15:00
23896,2021-09-22 06:20:00
23897,2021-09-22 06:25:00
23898,2021-09-22 06:30:00
23899,2021-09-22 06:35:00
23900,2021-09-22 06:40:00
23901,2021-09-22 06:45:00
23902,2021-09-22 06:50:00
23903,2021-09-22 06:55:00
23904,2021-09-22 07:00:00
23905,2021-09-22 07:05:00
23906,2021-09-22 07:10:00
23907,2021-09-22 07:15:00
23908,2021-09-22 07:20:00
23909,2021-09-22 07:25:00
23910,2021-09-22 07:30:00
23911,2021-09-22 07:35:00
23912,2021-09-22 07:40:00
23913,2021-09-22 07:45:00
23914,2021-09-22 07:50:00
23915,2021-09-22 07:55:00
23916,2021-09-22 08:00:00
23917,2021-09-22 08:05:00
23918,2021-09-22 08:10:00
23919,2021-09-22 08:15:00
23920,2021-09-22 08:20:00
23921,2021-09-22 08:25:00
23922,2021-09-22 08:30:00
23923,2021-09-22 08:35:00
23924,2021-09-22 08:40:00
23925,2021-09-22 08:45:00
23926,2021-09-22 08:50:00
23927,2021-09-22 08:55:00
23928,2021-09-22 09:00:00
23929,2021-09-22 09:05:00
23930,2021-09-22 09:10:00
23931,2021-09-22 09:15:00
23932,2021-09-22 09:20:00
23933,2021-09-22 09:25:00
23934,2021-09-22 09:30:00
23935,2021-09-22 09:35:00
23936,2021-09-22 09:40:00
23937,2021-09-22 09:45:00
23938,2021-09-22 09:50:00
23939,2021-09-22 09:55:00
23940,2021-09-22 10:00:00
23941,2021-09-22 10:05:00
23942,2021-09-22 10:10:00
23943,2021-09-22 10:15:00
23944,2021-09-22 10:20:00
23945,2021-09-22 10:25:00
23946,2021-09-22 10:30:00
23947,2021-09-22 10:35:00
23948,2021-09-22 10:40:00
23949,2021-09-22 10:45:00
23950,2021-09-22 10:50:00
23951,2021-09-22 10:55:00
23952,2021-09-22 11:00:00
23953,2021-09-22 11:05:00
23954,2021-09-22 11:10:00
23955,2021-09-22 11:15:00
23956,2021-09-22 11:20:00
23957,2021-09-22 11:25:00
23958,2021-09-22 11:30:00
23959,2021-09-22 11:35:00
23960,2021-09-22 11:40:00
23961,2021-09-22 11:45:00
23962,2021-09-22 11:50:00
23963,2021-09-22 11:55:00
23964,2021-09-22 12:00:00
23965,2021-09-22 12:05:00
23966,2021-09-22 12:10:00
23967,2021-09-22 12:15:00
23968,2021-09-22 12:20:00
23969,2021-09-22 12:25:00
23970,2021-09-22 12:30:00
23971,2021-09-22 12:35:00
23972,2021-09-22 12:40:00
23973,2021-09-22 12:45:00
23974,2021-09-22 12:50:00
23975,2021-09-22 12:55:00
23976,2021-09-22 13:00:00
23977,2021-09-22 13:05:00
23978,2021-09-22 13:10:00
23979,2021-09-22 13:15:00
23980,2021-09-22 13:20:00
23981,2021-09-22 13:25:00
23982,2021-09-22 13:30:00
23983,2021-09-22 13:35:00
23984,2021-09-22 13:40:00
23985,2021-09-22 13:45:00
23986,2021-09-22 13:50:00
23987,2021-09-22 13:55:00
23988,2021-09-22 14:00:00
23989,2021-09-22 14:05:00
23990,2021-09-22 14:10:00
23991,2021-09-22 14:15:00
23992,2021-09-22 14:20:00
23993,2021-09-22 14:25:00
23994,2021-09-22 14:30:00
23995,2021-09-22 14:35:00
23996,2021-09-22 14:40:00
23997,2021-09-22 14:45:00
23998,2021-09-22 14:50:00
23999,2021-09-22 14:55:00
24000,2021-09-22 15:00:00
24001,2021-09-22 15:05:00
24002,2021-09-22 15:10:00
24003,2021-09-22 15:15:00
24004,2021-09-22 15:20:00
24005,2021-09-22 15:25:00
24006,2021-09-22 15:30:00
24007,2021-09-22 15:35:00
24008,2021-09-22 15:40:00
24009,2021-09-22 15:45:00
24010,2021-09-22 15:50:00
24011,2021-09-22 15:55:00
24012,2021-09-22 16:00:00
24013,2021-09-22 16:05:00
24014,2021-09-22 16:10:00
24015,2021-09-22 16:15:00
24016,2021-09-22 16:20:00
24017,2021-09-22 16:25:00
24018,2021-09-22 16:30:00
24019,2021-09-22 16:35:00
24020,2021-09-22 16:40:00
24021,2021-09-22 16:45:00
24022,2021-09-22 16:50:00
24023,2021-09-22 16:55:00
24024,2021-09-22 17:00:00
24025,2021-09-22 17:05:00
24026,2021-09-22 17:10:00
24027,2021-09-22 17:15:00
24028,2021-09-22 17:20:00
24029,2021-09-22 17:25:00
24030,2021-09-22 17:30:00
24031,2021-09-22 17:35:00
24032,2021-09-22 17:40:00
24033,2021-09-22 17:45:00
24034,2021-09-22 17:50:00
24035,2021-09-22 17:55:00
24036,2021-09-22 18:00:00
24037,2021-09-22 18:05:00
24038,2021-09-22 18:10:00
24039,2021-09-22 18:15:00
24040,2021-09-22 18:20:00
24041,2021-09-22 18:25:00
24042,2021-09-22 18:30:00
24043,2021-09-22 18:35:00
24044,2021-09-22 18:40:00
24045,2021-09-22 18:45:00
24046,2021-09-22 18:50:00
24047,2021-09-22 18:55:00
24048,2021-09-22 19:00:00
24049,2021-09-22 19:05:00
24050,2021-09-22 19:10:00
24051,2021-09-22 19:15:00
24052,2021-09-22 19:20:00
24053,2021-09-22 19:25:00
24054,2021-09-22 19:30:00
24055,2021-09-22 19:35:00
24056,2021-09-22 19:40:00
24057,2021-09-22 19:45:00
24058,2021-09-22 19:50:00
24059,2021-09-22 19:55:00
24060,2021-09-22 20:00:00
24061,2021-09-22 20:05:00
24062,2021-09-22 20:10:00
24063,2021-09-22 20:15:00
24064,2021-09-22 20:20:00
24065,2021-09-22 20:25:00
24066,2021-09-22 20:30:00
24067,2021-09-22 20:35:00
24068,2021-09-22 20:40:00
24069,2021-09-22 20:45:00
24070,2021-09-22 20:50:00
24071,2021-09-22 20:55:00
24072,2021-09-22 21:00:00
24073,2021-09-22 21:05:00
24074,2021-09-22 21:10:00
24075,2021-09-22 21:15:00
24076,2021-09-22 21:20:00
24077,2021-09-22 21:25:00
24078,2021-09-22 21:30:00
24079,2021-09-22 21:35:00
24080,2021-09-22 21:40:00
24081,2021-09-22 21:45:00
24082,2021-09-22 21:50:00
24083,2021-09-22 21:55:00
24084,2021-09-22 22:00:00
24085,2021-09-22 22:05:00
24086,2021-09-22 22:10:00
24087,2021-09-22 22:15:00
24088,2021-09-22 22:20:00
24089,2021-09-22 22:25:00
24090,2021-09-22 22:30:00
24091,2021-09-22 22:35:00
24092,2021-09-22 22:40:00
24093,2021-09-22 22:45:00
24094,2021-09-22 22:50:00
24095,2021-09-22 22:55:00
24096,2021-09-22 23:00:00
24097,2021-09-22 23:05:00
24098,2021-09-22 23:10:00
24099,2021-09-22 23:15:00
24100,2021-09-22 23:20:00
24101,2021-09-22 23:25:00
